TEXTO;VIOLENCIA;Mención MUJER;Mención HOMBRE;Dirigido MUJER;Dirigido HOMBRE
@paisjodido @anluma99 En que quedamos, eres de Ayuso y te da asco el PP.  O te paga el equipo de Ayuso, y tambin el PP.  Te lo llevas muerto x2. ??  Se te cae el discurso compaero;0;1;1;0;1
@cfcarroe @donfran62653782 @dantesedmundo_ @alvaropielago pues a mi no me molesta que pongan la bandera lgtbi, casi me dan m��s miedos esos debates o discursos pues depende de qui��n los imparta, la cantidad mentiras que les sueltan es incre��ble.;0;0;1;0;1
@laSextaTV Efectivamente as es. La libertad de prensa le sirve a Ferreras y compaia para atacar a quienes no piensan como l. Su falta de imparcialidad, necesaria en el periodismo, es ms que evidente. El puede criticar pero ojo con meterse con l.;0;0;1;0;1
"@pnique Para silencios, los que t y los de tu ralea guardais cuando las ""manadas"" son de inmigrantes. #DasAsco";0;0;1;0;1
@laSextaTV Igualito que nuestro vicepresinte, que solo dice  que habra que cerrar ciertos medios y meter en prisin a periodistas. Con respecto a eso, protestais poquito no?;0;0;1;0;1
"@Rafa_Hernando Teniendo en cuenta que cuando quemaron la fachada de la sede de Podemos Cartagena los vuestros se lanzaron a decir que haba sido la lder (que acababa de superar un cncer), me cuesta sentir empata hacia Ayuso. S condeno el empleo de la palabra ""puta"" como insulto.";0;1;1;0;1
@AntonioMaestre Del sur, del norte del este y del oeste. Pero de Espaa. Y no por la Sanidad Pblica, q os importa una puta mierda, a juzgar por los Presupuestos, sino contra Ayuso, evidentemente  https://t.co/oOe7OafxXr;0;1;1;0;1
@laSextaTV @jesumontana Ser porque tiene razn;0;0;1;0;1
@antonioabadg madre m��a, pero si t�� vives de utilizar al colectivo lgtbi para sacarte la paga. mirate un poco al espejo;0;0;1;0;1
@alejandromp66 hay algunos que vaya tela, est�� claro que por ver una bandera lgtbi ya te vuelves gay. si usamos la misma l��gica si ves pel��culas de terrorista lo primero que haces es pillarte un ak-47 xd;0;1;0;0;1
"@AntonioMautor Aprende esta leccin, vocero: ""Si votas mierda... obtienes puta mierda"".  De quin es la culpa de esto ahora? De Ayuso, quizs? Vyase a seguir pastando...";0;1;1;0;1
12 millonarios que prueban que no eres feo, solo pobre #amaliewichmann #angeliqueboyer #benbrown #brucewillis #cathyschmitz #deborahvaldez #dinero #elgerocastro #emmaheming #FAMOSOS #feo #francoishenripinault #inters #jamesgoldstein #jennabentley #melan https://t.co/epcNrAGztm https://t.co/ILTaXAKg3B;0;0;1;0;1
@IreneMontero @PabloIglesias Que denigrante queda lo de borrachas. Eso es vuestro feminismo? As queris que seamos vistas? Patetico.;0;1;1;1;1
@laSextaTV @cayetanaAT @vox_es @Santi_ABASCAL, pero vamos a ver, si eso lo consideris ataque, lo que haceis @laSextaTV con VOX, como lo clasificamos? De verdad tener un poco de dignidad y autocritica primero.;0;1;1;1;1
"@laSextaTV El nico que se salva de vuestra cadena , Alfonso Ars; los dems, morralla periodstica al servicio de la ultraizquierda.";1;0;1;0;0
@rosamariaartal @TwitDiscordante Es una vergenza vuestro sectarismo. Que la sanidad est hecha un desastre es evidente, pero es algo absolutamente generalizado en Espaa. Vosotros os centris en Ayuso por un simple inters sectario. Qu pasa en el resto de autonomas?, no tienes nada que decir?. Qu asco;1;1;0;0;0
@laSextaTV Es que tiene toda la razn. La Sexta es la lucrativa voz de la secta socio comunista y separatista;1;0;0;0;0
@laSextaTV Sois unos sectarios, en uso de mi Libertad de expresin lo repito: SECTARIOS;1;0;0;0;0
@laSextaTV Como tampoco os retractais vosotros de vuestra vergonzante lnea editorial...Por cierto, para cua do especiales sobre los Eres, El Caso Edu, La prostitucion infantil en centros tutelados de Baleares, manadas de violadores no nacionales, los 2 sepultados de Zaldibar...?;1;0;0;0;0
"@laSextaTV Gordinflon &amp; chancletas estn rebotados. Ja ja ja ja. Dales otra pildorita @cayetanaAT, que la estn pidiendo a gritos.";1;1;0;0;0
Son artistas en desviar la atencin de sus tropelas, esta manifa es para tapar la eliminacin del delito de sedicin y la nueva concesin al independentismo, peor Ayuso mala. Que asco https://t.co/dL7uejdFVb;1;1;0;0;0
@laSextaTV La Secta... Manipulacin...;1;0;0;0;0
@FelixLopez_Rey Es que no os queda claro que Ayuso fue y ser MAYORIA ABSOLUTA, y que estis todos los  pagaos y  subencionaos hoy en las calles no va a cambiar nada Con Ayuso no podeis, y realmente la sanidad pblica os importa una puta mierda y lo sabeis;1;1;0;0;0
@Monica_Garcia_G dais asco y verguenza a partes iguales, mamarrachos de las izqdas. si no fuera porque ese akelarre lo pagamos todos, seria para reir muchos dias seguidos, seguid asi, en las proximas elecciones, Ayuso os ganara por mayoria absoluta, bastardos.;1;1;0;0;0
"@gramuag21 Dan mucho asco, oportunismo y marketing poltico, Ayuso molesta a ""izquierda"" y ""derecha"" y la quieren quitar de enmedio como sea.";1;1;0;0;0
@laSextaTV Retractarse de que ?? De deciros la verdad en vuestra cara ?? Sois unos manipuladores !!!;1;0;0;0;0
@laSextaTV @cayetanaAT @cayetanaAT, la derechita cobarde ni si quiera te defiende. Algunos como @FeijooGalicia te atacan.  Los nicos que te han defendido son @vox_es. Si vas a decir lo que piensas sin complejos, el cobarde PP no es tu partido. Ests a tiempo de cambiar.;1;1;0;0;0
@laSextaTV Cuando se dice la verdad no hay que retractarse, la secta es una bazofia que sirve de correa de transmisin al Dr. fake.;1;0;0;0;0
@laSextaTV La sexta , o la Sextapo que dira Losantos, es una cadena sectaria y bolivariana. Es divertido verla y leer entre lneas, da la sensacin de vivir en el franquismo pero con un peor nivel intelectual.;1;0;0;0;0
@JesusCintora La ayuso no sale a la calle, no tiene ni puta idea de lo que pasa en los ambulatorios lo de poner un plasma en ginecologa es un parraque, vaya que con dos canutos de Mara de la buena no me da para est gran ocurrencia;1;1;1;0;0
@laSextaTV Ms que sexta, sois la secta.;1;0;0;0;0
@trashblindcut Esa foto la amo mucho esa carita de inocente #Puta;1;0;0;0;0
@laSextaTV @cayetanaAT Y hay partidos como el tuyo que deberian estar ilegalizados por CORRUPTOS;1;0;0;0;0
Jaja no mi chula, para ser cmo yo te falta muuuuchooo!!!  Jajaja #DasPena;1;0;0;0;0
@laSextaTV No entiendo porque molestarse porque haga uso de su libertad de expresin. Vosotros la usis para manipular la informacin y ella para retrataros.;1;0;0;0;0
@laSextaTV En la sexta estis del lado de los separatas.;1;0;0;0;0
@laSextaTV De verdad que, a los de La Secta, os parece errneo que se os considere un medio propagandstico en vez de comunicativo? Entonces sois ms limitados de lo que parecis...;1;0;0;0;0
Que dicen desde la OTAN que el msil lanzado contra Polonia es ucraniano, pero que la culpa es de Rusia porque fue quien inici el conflicto...(?)  Da tanto asco Zelenski y la OTAN como Ana Rosa, VX , Ayuso, el CGPJ y Gil Manzano...JUNTOS !!;1;1;1;0;0
@laSextaTV No es ninguna mentira. Lo nico que hacis es promocionar el comunismo y favorecer gobiernos que apoyan el golpismo, a los etarras y a los genocidas venezolanos. Slo hay que veros 5 minutos. Opino;1;0;0;0;0
Como persona que se ha GANADO su cinturn negro de judo slo puedo sentir profundo asco: https://t.co/FfR4eTtriU;1;0;0;0;0
@laSextaTV @cayetanaAT En serio os extraa? Si no hay cadena ms sectaria que la vuestra. Tirar de hemeroteca anda y veris el filtro que tenis a la hora de dar segn que noticia;1;1;0;0;0
@laSextaTV @ochocuarentay Aqu puedes leer que la mayora te damos la razn @cayetanaAT quieren silenciarnos por no opinar como ellos. A eso se le llama TOTALITARISMO o @laSextaTV;1;1;0;0;0
@laSextaTV Se va a retractar de decir la verdad sobre vosotros, comunistas manipuladores? YOU ARE FAKE NEWS;1;0;0;0;0
@laSextaTV @cayetanaAT Cayetana tiene razn. Hace meses que dej de ver vuestra basura de programas y mi salud ha mejorado considerablemente :) se os ve el plumero manipulando a vuestros espectadores.;1;1;0;0;0
@laSextaTV Con toda la razon , la secta es vomitiva!!!!;1;0;0;0;0
"@Migueloko64 Siii!! S que hubo graves disturbios!! Corre por ah una pintada donde pone ""ayuso puta""... Casi n. Si eso no es una manifestacin incendiaria a pique de la rebelin yo ya no s...";1;1;0;0;0
"@laSextaTV No hace falta que lo diga Cayeta, la Sexta promueve las mentiras populistas, narcochavistas e independentistas y sus "" profesionales"" la censura totalitaria en las redes sociales. Son el Nodo de la dictadura Social comunista.";1;1;0;0;0
@laSextaTV ES QUE NO MERECEIS OTRA COSA....CADENA DE MAMACHICO ES LO QUE SOIS;1;0;0;0;0
@laSextaTV @cayetanaAT Bien Cayetana . Que ladren el gordo y su seora. Los que fueron a la secta a hacer un casting de la Bella y la Bestia se los quedaron fijos . Asquito dan;1;1;1;0;0
Cuando crees q okdiario no puede dar ms asco https://t.co/0ZuZdbOPRh;1;0;0;0;0
@laSextaTV Lo nico bueno de vuestra tele comunista es el trasero de la mujer del simio;1;0;0;0;0
Me estoy cansando de silenciar palabras porque todo lo que leo aqu es de la puta ayuso, del puto madrid, de puta poltica y me tiene twitter hasta el papo, subir nudes coo.;1;1;0;0;0
@laSextaTV Esta tv apoya a los golpistas es vomitiva!;1;0;0;0;0
@laSextaTV Ol por Cayetana!! Estamos contigo eso es lo que pensamos de esa tv sectaria y basurienta!;1;1;0;0;0
De hacer gracia a dar asco. Ni me gusta Ayuso, ni me gusta ningn poltico, pero este tipo de titular me revuelve el estmago. Todo, absolutamente todo, est podrido. https://t.co/uILHgCYdBh;1;1;0;0;0
Espero que te den una paliza y te dejen subnormal!  Ah no perdn...que ya lo eres #dasasco https://t.co/EqrGeGGQSF;1;0;0;0;0
Tan poco original eres que tienes que copiarle a la gente? #daspena;1;0;0;0;0
@laSextaTV En la #Secta, no es posible. https://t.co/V2B096sBvO;1;0;0;0;0
@laherpburn59 @s Gracias Ayuso por mandar a la puta calle al chepas. Te https://t.co/zM1yWLubjK democrcia, claro que  un rojo comunista que  sabe de eso.;1;1;0;0;0
@AntonioMaestre Sois una puta broma. El pas directo al precipicio, y toda la Izquierda tratando de daar a Ayuso bajo preceptos claramente falsos. El tiempo os pondr en vuestro lugar;1;1;0;0;0
@laSextaTV Sois pura FakeNews asi que a joderse sectarios de mierda. La televisin se muere y es gracias a vosotros.;1;0;0;0;0
Fragancia femenina vendida en un bote de limpia cristales. Bote muy especial, irnico y divertido dice la descripcin. Vergonzoso, ofensivo, #sexista #machista, #retrgrado y #ridculo dira yo. @Moschino te has lucido... https://t.co/2ErVb4780H;1;0;0;0;0
@FuentSalas SACA TU PUTA LENGUA DEL CULO DE AYUSO. https://t.co/2K3YQgBoJI;1;1;0;0;0
@laSextaTV Y no se va a retractar. Cayetana Alvarez de Toledo es una politica inteligente y valiente, y si la verdad os escuece, os aguantais. La informacin de vuestra cadena es puro odio, mentiras, manipulacion, o os callais cuando algo afecta a la izquierda. Bravo Cayetana.;1;1;0;0;0
"""Ayuso dimisin"" ""Se tiene que notar a la hora de votar""  Y yo me tengo que creer que la manifestacin es por la sanidad pblica.   Ha engaar a vuestra puta prima.";1;1;0;0;0
@laSextaTV Perfecto que no se retracte no estis los de la secta y menos ferreras para sentiros ofencidos;1;0;1;0;0
@laSextaTV Y se queda corta con #LaSecta;1;0;0;0;0
@ismaelquesada Pero que hijos de puta son ah se ve palpable lo que estn haciendo con ayuso sinvergenzas;1;1;0;0;0
@laSextaTV Sois sectarios hasta la medula. Dedicaros ha informar y no ha manipular. Estais enfrentando a la opinin publica sistemticamente. Los Eres de Andaluca, los trabajadores de Zaldibar, las nias de Mallorca, el blanqueo de Venezuela, etc.. No se escucha en ese medio. Pleitesia????;1;0;0;0;0
@laSextaTV Como se va a retractar si dice la verdad. Retractaos vosotros, lo lacayos de Roures.;1;0;0;0;0
@laSextaTV Tiene razn. Sois gentuza;1;0;0;0;0
@laSextaTV Estis muy acostumbrados a que os bailen el agua, doblen la rodilla y preparen la boca;1;0;0;0;0
@laSextaTV Corta se ha  quedado. Como dice un PERIODISTA, no como vosotros que sois lacayos, sois la Puta Sextapo;1;0;0;0;0
Son unos sinvergenzas vividores. Si se les termina el chollo se mueren del asco. La sanidad pblica est jodida en toda Espaa.  Que aumenten las plazas de MIR. Eso depende del Gobierno. Ojal se entierren en su lodo. Gracias Ayuso por todos tus logros https://t.co/yg6mtgS6A4;1;1;0;0;0
@laSextaTV Pues es la pura verdad sois los perros rabiosos de la extrema izquierda;1;0;0;0;0
Esto es la huelga de mdicos de madrid, huelga y manifestacin poltica dirigida a derrocar a Ayuso. QUE ASCO DE CASTA PARASITA POLTICA DE EXTREMA IZQUIERDA QUE PADECEMOS  https://t.co/DppLZBEs7u;1;1;0;0;0
@sergio68456921 @PabloEchenique Pues lo llevan claro estos zarrapastrosos. Ayuso ganar de nuevo y los podemitos que ya no pintan nada en Madrid, en breve, desaparecen de la poltica a nivel nacional. Asco de partido.;1;1;1;0;0
@ccarballo50 @angy5022 claro, no politizar... y Ayuso Dimisin... que pvto asco dais. Nos teneis cogidos por los huevos con nuestra salud y os converts en los mercenarios de MeMa;1;1;0;0;0
@laSextaTV @AntnTorre @cayetanaAT ME REPRESENTA!!! Sois una cadena sectaria comunista al servicio de ste INFAME Gobierno.;1;1;0;0;0
@laSextaTV Lleva toda la razn. Y por cierto, a ver si informis de esto, que es mucho ms grave. Sectarios: https://t.co/RapFdwAvWU;1;0;0;0;0
@laSextaTV Y tiene toda la razn. Sois bazofia en antena,la desgracia del periodismo,el orgullo de la telebasura;1;0;0;0;0
@laSextaTV La Secta! Dais asco! Cmplices de etarras, dictadores, explotadores de menores, ladrones... Slo pobres analfabetos ven la basura que emits! Periodistas vendidos para no perder su puesto ya que en la calle nadie les contratara. Que asco dais!;1;0;0;0;0
@laSextaTV Haced una encuesta a ver qu opinamos nosotros y os vais a llevar una sorpresa, manipuladores.;1;0;0;0;0
@laSextaTV Parece que hay muchos que piensan igual, secta;1;0;0;0;0
@laSextaTV Ojal consiga que cierren ese vertedero.;1;0;0;0;0
@laSextaTV hace muy bien!! sois unos sectarios que insultais permanentemente la imparcialidad del buen periodismo;1;0;0;0;0
@europapress Les ha llamado machistas porque decirles que son una puta mafia ya se lo digo yo, La campaa reaccionaria para tapar los pufos de Ayuso y Manolin el facha huele a derecha podrida. https://t.co/7k3NEspFen;1;1;1;0;0
@bombardero27 @WillyTolerdoo PUTOS ROJOS COMUNISTAS. SE LES TENIA QUE HABER CAIDO LA FIGURA DE AYUSO ENCIMA Y HABERLOS MANDADO A URGENCIAS A ESOS HIJOS DE PUTA;1;1;0;0;0
@laSextaTV @Menchumunica lvarez de Toledo dice la verdad, sois basura populista.;1;1;0;0;0
Cuentos hijos de puta que hoy estn en la manifestacin por la sanidad pblica en Madrid votaron a Ayuso  Cuentos cabrones sern que son tambin responsables del deterioro sanitario madrileo  #ayusodimision;1;1;0;0;0
@laSextaTV Ms razn tiene q Santa Teresa. @laSextaTV es una televisin sectaria , partidista y demagoga q silencia las cagadas de @psoe, @PODEMOS y dems mareas.;1;0;0;0;0
@laSextaTV Y razn no le falta. Soy unos sectarios.;1;0;0;0;0
@laSextaTV @cayetanaAT Pues no se si ella tendr razn. Pero yo si, y sois sectarios totales.;1;1;0;0;0
Vista la manifestacin contra Ayuso, no por la sanidad, solo me cabe decir que VAYA PUTA MIERDA DE OPOSICIN TIENE EL GOBIERNO. No convocan ni a sus familiares. Tendremos lo que nos merecemos, ms Snchez. Despus no vengan llorando;1;1;1;0;0
@Confidencia9 @Monica_Garcia_G Que se ponga la bata para trabajar si tanto le preocupa la sanidad, pero solo le preocupa chupar del bote, azuzar a la gente y criticar a Ayuso esa es su miserable aportacin. Que asco;1;1;0;0;0
@BARBARABELLSA @LaPradera_ @Monica_Garcia_G @Rita_Maestre @javierpadillab Borrega renfe no lo gestiona ayuso. Que asco de borregos. https://t.co/K9famO1Ev5;1;1;1;0;0
@laSextaTV Ya era hora de que alguien os llamar por vuestro nombre, manipuladores sectarios.;1;0;0;0;0
Lo confieso y me acuso: me estn entrando unas ganas irreprimibles de votar a Ayuso. O sea, me estn entrando unas ganas irreprimibles de votar en contra de todos los hijos de puta que en Espaa son.;1;1;0;0;0
@laSextaTV El que se va a quedar solo es el PP, si no la respalda, lo que dijo ella lo pensamos millones de espaoles, sois una secta;1;0;0;0;0
@laSextaTV Porqu se va a retractar de una verdad?? Sois cloacas.;1;0;0;0;0
@laSextaTV La sexta NO ES MS Q UNA SECTA COMUNISTA, sois una https://t.co/5OGvuZflob;1;0;0;0;0
@laSextaTV #LaSecta estis enfermos de social comunismo millonario, gentuza que caga por la boca y ah estis gracias al traidor y asqueroso Rajoy que os facilit la supervivencia creando los dos monopolios televisivos que tanto inculto de Espaa pierde el tiempo viendo;1;0;1;0;0
@laSextaTV A ver si cerris ya, escoria.;1;0;0;0;0
@HoyPorHoy Que teniendo este gobierno criminal con sus socios golpistas y asesinos y que el peligro para la democracia sea Ayuso es alucinante. Sois lo ms sectario del periodismo espaol, dais autentica vergenza y asco.;1;1;0;0;0
@AzoteVinagre @PabloIglesias @ionebelarra @AleJacintoUrang @SuperRoStar @Julio_Rodr_ Antes que votar a la puta izquierda de mierda ,viva Ayuso y mil veces ms;1;1;0;0;0
@laSextaTV @cayetanaAT Me encanta que Cayetana de retweet a este tweet de la asquerosa Secta;1;1;0;0;0
@laSextaTV SECTA = ESA CADENA COMUNISTA QUE EST A FAVOR DEL COMUNISMO,SEPARATISMO Y DEMS VERGENZAS!! UNA CADENA QUE DIFAMA Y VIERTE TODAS SUS BILIS SOBRE TODOS AQUELLOS QUE NO PIENSAN CON ELLOS !  ASCO DE CADENA !;1;0;0;0;0
@laSextaTV Qu esperis, que os pida permiso? Sois secta y cada vez se os ve ms el plumero.;1;0;0;0;0
@laSextaTV Bien me parece. Alguien ha dicho lo que todos pensamos. Basura de periodismo falso;1;0;0;0;0
@laSextaTV A ver, panda de idiotas. Aqu teneis una prueba de lo asquerosamente politizados que estis. A ver si publicis una foto de algo parecido con alguno del PSOE o de Podemos. https://t.co/0A3yG58ZOg;1;0;0;0;0
@laSextaTV Y con toda la razn. Es que dais asco.;1;0;0;0;0
@SOS_Prisiones_ Me extraa tanta manifestacin de los sanitarios madrileos, cuando la sanidad penitenciaria lleva as 18 aos, sin prensa, sin gente en la calle. Y ahora igual que ayuso telemedicina. Ahora si os quejis, con nosotros los sanitarios penitenciarios ni agua. Que asco;1;1;0;0;0
La culpa la tiene Ayuso no ordenar a su Consejero Sanidad abrir un https://t.co/PYrg7LYCtw las ve a todas.Lo han grabado a travs de Twitter. As se acab la diversin.En la calle hay millares https://t.co/cfyPyESLE9 pasa nada: a la puta calle, sin miramientos. Y encima, cobran!;1;1;0;0;0
@Noloquieraver @mylittlesur @EpcRvgm @Francis12333073 Necesito que por lo menos un poco de nivel y comprensin lectora. He dicho que dan verguenza ajena. (Dicho por miles de usuarios en redes sociales) a mi en realidad me da asco. Lo del ipod lo lleva en su programa la que quiere sustituir a ayuso as que t vers...;1;1;0;0;0
@laSextaTV La secta es la secta, con mucha programacin, eso s.;1;0;0;0;0
@Alfrien Lo raro es q no hallan exao la.culpa a ayuso o aa franco de la puta mierda de.ley q an montao.;1;1;1;0;0
@laSextaTV La Sexta TV amiga de asesinos y narcos debera cerrarse y fumigar sus instalaciones.;1;0;0;0;0
Lo de Espaa y LA MANADA indigna a nivel de Manada de hijos de puta, y es poco.     #puta # manada;1;0;0;0;0
Julio Csar cruz el Rubicon el 49 A.C. llega a Roma y: -Ponme un bocadillo  -De calamares a la romana y una Mahou? -Me cago en mi puta vida, ya est la Meloni como la Ayuso;1;1;1;0;0
@laSextaTV Estoy de acuerdo con ella. SeCta;1;1;0;0;0
"Que perro asco ; cuando uno cree que los polticos mexicanos  ya no podan caer an ms bajo...  sale  #LadyLencera Para demostrarnos que an podemos sorprendernos #Indignante #Ridiculo Pero seguro una explicacin tiene @EPN apoco no?";1;0;0;0;0
@laSextaTV Teneis suerte, sectarios de mierda. Teneis suerte de que solo es una la que os ha cantado las averdades del barquero. Bueno hay muchos que os califican, pero no os lo dicen en la geta dura que teneis.;1;1;0;0;0
@laSextaTV No ha dicho nada ofensivo. En la sexta deberais estar orgullosos de que se reconozca que hacis muy bien la propaganda sectaria que os habais propuesto hacer. Good job;1;0;0;0;0
"@Julio_Rodr_ Buenos das a todos,de puta pena y de autntica vergenza,lo de Ayuso y sin dejar de lado a sus ""votantes""";1;1;0;0;0
@Rita_Maestre @Monica_Garcia_G Para cundo la mani contra Snchez? Ah no, que vuestro objetivo es Ayuso... Dis asco. https://t.co/DCH1E864PM;1;1;1;0;0
@laSextaTV Ya no engaais ms los de la Secta, vamos a por vosotros. Os van a llover por todas partes, no estis a salvo de las criticas.  Las redes sociales han matado a las TV, ya no pitis ni una mona.;1;0;0;0;0
@jesusmarana @AlbaPrecedo @_infoLibre Una marea de sinvergenzas de izquierdas, asco de sanitarios manipulados por los Sindicatos, y asco de polticos que los utilizan #MareaBlanca #SanidadPublica #Ayuso #AyusoEstamosContigo #IzquierdaMiserable #sanidadPublicaDeMadrid #SanidadDeTodos #SanidadMadrid #SanidadDeCalidad;1;1;1;0;0
"@laSextaTV Este medio o "" SECTA "" est haciendo negocio con el populismo ultraizquierdista  antiespaol , luego lleva razn en lo que dice";1;0;0;0;0
@laSextaTV @cayetanaAT Pues decirle a Cayetana que se ha quedado muy corta ante la basura sectaria de la Secta;1;1;0;0;0
@laSextaTV Pero de qu se va a retractar si es imposible encender la TV y que no se est manipulando y adoctrinando descaradamente en algn canal adems de en el vuestro que lo hacis a todas horas? Dais mucho asco.;1;0;0;0;0
@laSextaTV Una cadena comunista antiespaola. Os deseo todo lo peor.;1;0;0;0;0
@laSextaTV @cayetanaAT Hoy tiene un votante nuevo.  Contra la mentira y el odio que rezuma la secta;1;1;0;0;0
@laSextaTV Queris silenciar a vuestros crticos, cmo buenos comunistas, el que vea vuestra mierda es igual de repugnante que vosotros, dais verdadero asco manipuladores de mierda;1;0;0;0;0
@laSextaTV Y que razn tiene. La sexta, sectaria, antiespaola y pro madurista.;1;0;0;0;0
@laSextaTV La fotografa bien elegida sectarios, menos mal que tiene el boli en la mano @DebatAlRojoVivo;1;0;0;0;0
@laSextaTV Y con razn, ya est bien de chuparsela al Dr. Fraude;1;0;0;0;0
@laSextaTV La secta, nido de miserables populistas y manipuladores.;1;0;0;0;0
"@IreneMontero Decir ""la azotara hasta que sangre"" tambin sera delito no? O slo en el contexto que te interese?";1;1;0;0;0
@laSextaTV La seCta panda de mentirosos;1;0;0;0;0
@Monica_Garcia_G No saba yo que tenamos tantos mdicos , mdicas ,mediques . Que con unos 3.173.568 ?  Que de gente,genta,gento.  Sabes que te digo Doctora reconvertida en Mdica   Que dais mucho ASCO..  VAIS CONTRA AYUSO no con el nimo de mejorar la sanidad . Vomitivo.;1;1;0;0;0
@laSextaTV Grande lvarez de Tolerdo, gran definicin de la secta;1;1;0;0;0
@laSextaTV Por que sois una basura que vivs de basura. Boicot a la publucidad de la @secta;1;0;0;0;0
@pepeblai Contra Snchez no se hace manifestaciones de sanidad pblica , contra Ayuso si , contra Vara no se hacen manifestaciones , ni en Valencia , CLM , Aragn, Extremadura , ah la sanidad est de puta madre , payasos;1;1;1;0;0
@laSextaTV Sectarios miserables;1;0;0;0;0
@laSextaTV @cayetanaAT Sois basura meditica y os jode que os lo digan a la cara.;1;0;0;0;0
La Sexta sigue con el acoso y derribo a Ayuso. Puta mierda.  #xplicasanidad;1;1;0;0;0
@laSextaTV Slo dir una cosa: El que se pica, ajos come. Y me parece que en la Secta os dais por aludidos por motivos obvios.;1;0;0;0;0
@Puntual24H Ayuso mandalos a la puta mierda;1;1;0;0;0
@laSextaTV @cayetanaAT Bravo Cayetana as se le habla a esta chusma, ni un paso atrs;1;1;0;0;0
@laSextaTV @cayetanaAT insinas que en La Sexta hay algn follonero?? Qu vergenza! https://t.co/uCCvqqYH3G;1;1;0;0;0
@emp1964 @ZCelemin @BeatrizTalegon Otro que habla de la sanidad de Madrid y no vive en Madrid. En serio, no tenis ni puta idea  la gente que se ha manifestado no es que sean tontos, sencillamente odian a Ayuso. Necesitan motivos para manifestarse.;1;1;1;0;0
@laSextaTV Retractarse? Es la realidad de la @laSextaTV tambin conocida como la secta.;1;0;0;0;0
@laSextaTV La sexta es un pozo de inmundicias y manipulaciones y alguien tuvo que decirlo!;1;0;0;0;0
@laSextaTV @cayetanaAT Ni un paso atras, son una mierda y siempre lo seran bravo Cayeta sigue asi;1;1;0;0;0
@laSextaTV Que no rectifica, leches. Pesados que sois unos pesados. Si sois unos manipuladores, mentirosos y vais a la caza de votantes de vox como en marinaleda al ms puro estilo nazi.;1;0;0;0;0
@laSextaTV @laSextaTV esta bloqueada en todos mis dispositivos , es absolutamente amoral y farsante.;1;0;0;0;0
@salvadorilla @eldiarioes Preocpate por la de Catalua, que esa si que da asco y no la gobierna Ayuso. Si no tus socios de indultos, presupuestos, sediciones y dems traiciones.;1;1;0;0;0
@laSextaTV Me parece a mi @laSextaTV que ya solo os creen y ven los atontaos, esto es twitter, aqu no controlis nada, a parla!!;1;0;0;0;0
@laSextaTV No ha dicho nada que no sepamos, manipuladores.;1;0;0;0;0
"@laSextaTV Tiene todo la razn, deberais cambiados ya el nombre de ""la sexta a la secta"" Dais mucho el cantazo ideologico.";1;0;0;0;0
@laSextaTV Vaya, por fin alguien le pone las pilas a la secta.;1;0;0;0;0
@laSextaTV Mucho nimo a @cayetanaAT, falta le har con semejantes sinvergezas como so n @laSextaTV y  @DebatAlRojoVivo;1;1;0;0;0
@laSextaTV Bravo por Cayetana. La sexta es basura.;1;1;0;0;0
@Sonia_3072 @jjaviervazquez Para que tenemos un Ministerio de Sanidad??? Si Ayuso lo hace mal, hay que esperar que se manifiesten los usuarios??? Montaje de la hija de puta izquierda espaola, porque no tiene huevos de hacer otra cosa.;1;1;1;0;0
@IreneMontero @PabloIglesias Esto es manipulacin intencionada y descarada. Omites muchos detalles muy importantes para dar a entender lo que no es. Adems, tu proyecto de ley contradice la jurisprudencia, el convenio de Estambul, las normas ortogrficas y el sentido comn. Menos populismo.;1;1;1;0;0
@laSextaTV Izquierda Hundida amenazando   https://t.co/KxNosfN8sS  Sois basura desinformativa #Basura https://t.co/4ot9LxJJnI;1;0;0;0;0
@guamazoom2000 @jielmercenario En Espaa no pasa nada son chorradas,dl partido de extrema izquierda comunistas sin dignidad, tica ni moral, juegan sucio, nota que es  un acto d repudio al puro estilo castrista, Ayuso es la nica q nos ha apoyado siempre. el 11J estos salieron a pedir levantar embargoq asco;1;1;0;0;0
Hay personas que siguen jodiendo, aunque las hayas dejado atrs y las ignores.. Estoy harta de los ladrones, que se aprovechan de sus amigos y van de pobrecitos x la vida despus. Ojal me leas. Te desprecio. Eres carroa. #dasasco;1;0;0;0;0
@Puntual24H Personalmente prefiero un caf con Ayuso que una orga contigo. Que asco dais...;1;1;0;0;0
@laSextaTV Da puto asco la secta y toda esa mugre Procomunista echando peste de cualquiera que no promueva su doctrina....;1;0;0;0;0
@laSextaTV La Sextapo.;1;0;0;0;0
Ya pero es que Ayuso... Aqu solo viven bien los que votan Socialismo, los dems se van o se quieren ir de esta puta mierda. Estmagos agradecidos, Asturias es como un puto guetto lleno de caciques, subvencioneados y estmagos agradecidos que no saben hacer la 0 con un canuto https://t.co/POA7VAsHUz;1;1;0;0;0
@josevico4 Lo mejor es que no dejen hablar a Ayuso...que asco de democracia donde va un poltico y dice algo que no te gusta no?;1;1;0;0;0
@laSextaTV Lleva toda la razn del mundo, vuestro canal es lo ms sectario y rastrero en toda la historia de la televisin de Espaa;1;0;0;0;0
@imdexiso Has ledo el tuit entero? No, solo lo que te da la puta gana. He dicho que no niego unos problemas pero tampoco neguemos otros. Pero t sigue odiando Ayuso y a Madrid. Que todos son iguales payaso. O me mudo a otra comunidad y los hospitales van de la hostia, vete a la mierda;1;1;0;0;0
